sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
21,2039,-0.002243,-0.087603,0.903454,-2.69,-179.99,1005.96
22,2149,0.001499,-0.072791,0.917625,55.31,12.01,97.96
23,2249,0.002647,-0.059908,0.930439,-7.66,29.04,-118.01
24,2349,0.002507,-0.049983,0.941203,6.33,9.03,-24.02
25,2449,0.001361,-0.042188,0.949840,1.32,17.02,-42.03
26,2549,0.000443,-0.036477,0.958133,-0.68,9.02,-47.03
27,2659,-0.000009,-0.031641,0.964468,0.31,-0.99,-4.04
28,2759,0.000176,-0.027293,0.969799,0.33,-4.97,8.98
29,2859,-0.000657,-0.023579,0.974476,-7.68,4.02,-5.03
30,2959,-0.001529,-0.020220,0.978689,9.32,7.02,5.97
31,3059,-0.001465,-0.017347,0.981593,-5.69,-4.99,0.96
32,3169,-0.002070,-0.014539,0.984995,-3.69,11.01,-0.04
33,3269,-0.001705,-0.012481,0.987154,-1.68,-1.98,3.97
34,3369,0.000327,-0.010403,0.988697,4.31,4.01,9.96
35,3479,0.000113,-0.008398,0.990374,-16.68,5.02,-10.03
36,3579,-0.000802,-0.006474,0.992056,-1.68,3.02,18.97
37,3679,-0.000792,-0.005004,0.992864,12.32,-2.98,12.97
38,3779,-0.000655,-0.004578,0.994209,3.31,-7.99,-2.04
39,3879,-0.000173,-0.004619,0.994950,-2.69,-0.99,-42.04
40,3989,0.015178,-0.021463,1.069334,-4092.68,854.02,1191.97
41,4089,0.031633,-0.014357,0.999040,-9175.70,-539.99,1982.96
42,4199,0.040346,-0.069107,1.034323,-10988.67,-1476.97,775.98
43,4299,0.037772,-0.116726,1.050414,-1720.69,66.01,76.96
44,4399,0.033241,-0.146710,1.044793,-49.69,184.01,27.96
45,4499,0.027632,-0.171903,1.032014,38.32,5.02,-17.03
46,4599,0.024787,-0.192274,1.018350,14.32,8.02,-2.03
47,4709,0.019970,-0.209772,1.008713,-0.68,1.02,2.97
